user_id,signup_date,sent_message,has_hva,repeat_usage,sustained_usage,churned
user_02846,2024-01-28,True,True,True,True,False
user_02847,2024-02-04,True,True,True,False,True
user_02848,2024-02-26,True,True,True,True,False
user_02849,2024-01-02,True,True,False,False,True
user_02850,2024-01-28,False,False,False,False,True
user_02851,2024-01-10,True,True,False,False,True
user_02852,2024-01-22,True,True,False,False,True
user_02853,2024-01-28,True,True,False,False,True
user_02854,2024-01-21,True,True,True,True,False
user_02855,2024-01-21,False,False,False,False,True
user_02856,2024-02-28,True,True,False,False,True
user_02857,2024-02-22,True,True,True,False,True
user_02858,2024-02-11,False,False,False,False,True
user_02859,2024-02-21,True,False,False,False,True
user_02860,2024-01-19,True,True,True,True,False
user_02861,2024-02-04,True,False,False,False,True
user_02862,2024-01-17,True,False,False,False,True
user_02863,2024-02-21,True,True,False,False,True
user_02864,2024-01-18,True,True,False,False,True
user_02865,2024-02-09,True,True,False,False,True
user_02866,2024-01-08,False,False,False,False,True
user_02867,2024-02-23,True,True,True,False,True
user_02868,2024-01-07,True,False,False,False,True
user_02869,2024-01-14,True,True,True,False,True
user_02870,2024-01-07,True,True,True,False,True
user_02871,2024-02-17,False,False,False,False,True
user_02872,2024-01-23,False,False,False,False,True
user_02873,2024-01-10,True,True,False,False,True
user_02874,2024-01-24,True,True,True,False,True
user_02875,2024-01-18,False,False,False,False,True
user_02876,2024-02-08,True,True,False,False,True
user_02877,2024-02-22,True,True,False,False,True
user_02878,2024-01-30,True,True,True,True,False
user_02879,2024-02-11,True,True,True,False,True
user_02880,2024-01-22,True,True,False,False,True
user_02881,2024-01-14,True,True,True,False,True
user_02882,2024-02-10,True,True,False,False,True
user_02883,2024-02-15,True,True,False,False,True
user_02884,2024-01-08,True,False,False,False,True
user_02885,2024-01-23,True,False,False,False,True
user_02886,2024-01-12,True,True,False,False,True
user_02887,2024-02-28,True,False,False,False,True
user_02888,2024-02-16,True,True,False,False,True
user_02889,2024-02-11,False,False,False,False,True
user_02890,2024-02-02,True,False,False,False,True
user_02891,2024-02-27,True,True,True,True,False
user_02892,2024-01-04,True,True,False,False,True
user_02893,2024-02-13,True,True,True,False,True
user_02894,2024-01-23,True,True,True,True,False
user_02895,2024-01-04,True,False,False,False,True
user_02896,2024-02-28,False,False,False,False,True
user_02897,2024-01-29,True,True,False,False,True
user_02898,2024-01-02,True,True,False,False,True
user_02899,2024-02-09,False,False,False,False,True
user_02900,2024-01-17,True,False,False,False,True
user_02901,2024-02-18,True,True,False,False,True
user_02902,2024-02-28,True,False,False,False,True
user_02903,2024-02-07,True,True,False,False,True
user_02904,2024-01-25,True,False,False,False,True
user_02905,2024-01-12,True,False,False,False,True
user_02906,2024-01-06,True,False,False,False,True
user_02907,2024-02-21,True,False,False,False,True
user_02908,2024-02-09,True,False,False,False,True
user_02909,2024-02-05,True,False,False,False,True
user_02910,2024-01-22,False,False,False,False,True
user_02911,2024-02-14,False,False,False,False,True
user_02912,2024-01-22,False,False,False,False,True
user_02913,2024-01-13,True,True,True,False,True
user_02914,2024-01-24,True,False,False,False,True
user_02915,2024-01-04,True,True,True,True,False
user_02916,2024-02-23,True,True,True,True,False
user_02917,2024-01-25,True,False,False,False,True
user_02918,2024-01-09,True,True,True,True,False
user_02919,2024-01-29,True,True,True,True,False
user_02920,2024-02-13,True,False,False,False,True
user_02921,2024-01-07,True,True,False,False,True
user_02922,2024-02-25,True,True,True,False,True
user_02923,2024-01-14,False,False,False,False,True
user_02924,2024-02-01,False,False,False,False,True
user_02925,2024-01-17,True,False,False,False,True
user_02926,2024-01-04,True,True,False,False,True
user_02927,2024-01-21,True,True,False,False,True
user_02928,2024-02-01,False,False,False,False,True
user_02929,2024-01-15,True,False,False,False,True
user_02930,2024-01-15,True,True,True,False,True
user_02931,2024-02-28,True,False,False,False,True
user_02932,2024-02-25,True,True,True,True,False
user_02933,2024-01-27,True,False,False,False,True
user_02934,2024-01-30,True,False,False,False,True
user_02935,2024-02-20,True,True,False,False,True
user_02936,2024-01-19,True,True,False,False,True
user_02937,2024-02-07,True,True,True,True,False
user_02938,2024-01-26,True,False,False,False,True
user_02939,2024-01-20,True,True,False,False,True
user_02940,2024-01-22,True,True,True,True,False
user_02941,2024-01-22,True,True,False,False,True
user_02942,2024-02-23,True,True,False,False,True
user_02943,2024-02-03,False,False,False,False,True
user_02944,2024-02-17,True,True,True,False,True
user_02945,2024-01-17,True,False,False,False,True
user_02946,2024-01-23,True,True,False,False,True
user_02947,2024-02-22,False,False,False,False,True
user_02948,2024-01-28,True,True,False,False,True
user_02949,2024-02-23,True,True,True,False,True
user_02950,2024-01-27,True,True,False,False,True
user_02951,2024-01-24,True,False,False,False,True
user_02952,2024-01-23,True,False,False,False,True
user_02953,2024-01-13,True,True,True,False,True
user_02954,2024-02-27,True,False,False,False,True
user_02955,2024-02-23,False,False,False,False,True
user_02956,2024-02-01,True,True,True,True,False
user_02957,2024-01-10,True,True,False,False,True
user_02958,2024-02-29,False,False,False,False,True
user_02959,2024-01-23,True,False,False,False,True
user_02960,2024-01-06,True,True,False,False,True
user_02961,2024-01-06,True,False,False,False,True
user_02962,2024-02-14,False,False,False,False,True
user_02963,2024-01-05,True,True,False,False,True
user_02964,2024-01-12,True,True,True,False,True
user_02965,2024-02-13,False,False,False,False,True
user_02966,2024-01-08,True,True,True,False,True
user_02967,2024-02-08,False,False,False,False,True
user_02968,2024-01-01,False,False,False,False,True
user_02969,2024-01-11,True,False,False,False,True
user_02970,2024-02-25,False,False,False,False,True
user_02971,2024-01-17,True,False,False,False,True
user_02972,2024-01-23,True,True,False,False,True
user_02973,2024-02-12,True,True,True,False,True
user_02974,2024-02-29,True,True,True,True,False
user_02975,2024-02-07,True,True,True,False,True
user_02976,2024-01-02,True,True,False,False,True
user_02977,2024-01-20,True,True,True,False,True
user_02978,2024-01-05,True,True,False,False,True
user_02979,2024-01-06,True,False,False,False,True
user_02980,2024-02-09,True,True,True,False,True
user_02981,2024-01-08,True,True,True,False,True
user_02982,2024-01-28,True,False,False,False,True
user_02983,2024-01-20,True,True,False,False,True
user_02984,2024-01-08,True,True,True,True,False
user_02985,2024-01-26,True,False,False,False,True
user_02986,2024-02-25,True,True,False,False,True
user_02987,2024-01-25,False,False,False,False,True
user_02988,2024-01-04,True,False,False,False,True
user_02989,2024-01-28,True,True,False,False,True
user_02990,2024-02-21,True,True,True,False,True
user_02991,2024-02-05,True,True,False,False,True
user_02992,2024-02-22,True,False,False,False,True
user_02993,2024-01-22,True,True,False,False,True
user_02994,2024-02-10,True,True,False,False,True
user_02995,2024-01-11,True,True,False,False,True
user_02996,2024-02-09,True,False,False,False,True
user_02997,2024-02-11,True,True,True,False,True
user_02998,2024-01-19,True,True,True,True,False
user_02999,2024-01-25,True,True,False,False,True
user_03000,2024-02-17,True,False,False,False,True
user_03001,2024-02-09,True,True,True,False,True
user_03002,2024-02-17,True,False,False,False,True
user_03003,2024-02-16,True,True,False,False,True
user_03004,2024-02-29,True,True,False,False,True
user_03005,2024-01-27,True,False,False,False,True
user_03006,2024-01-31,False,False,False,False,True
user_03007,2024-01-29,True,True,True,True,False
user_03008,2024-01-25,True,True,False,False,True
user_03009,2024-02-28,True,False,False,False,True
user_03010,2024-01-16,True,False,False,False,True
user_03011,2024-02-17,True,True,True,True,False
user_03012,2024-01-05,True,True,True,False,True
user_03013,2024-01-04,True,True,True,True,False
user_03014,2024-01-29,True,False,False,False,True
user_03015,2024-02-26,False,False,False,False,True
user_03016,2024-02-10,True,False,False,False,True
user_03017,2024-02-13,True,False,False,False,True
user_03018,2024-02-19,True,True,False,False,True
user_03019,2024-01-21,True,False,False,False,True
user_03020,2024-01-05,False,False,False,False,True
user_03021,2024-02-07,True,True,True,False,True
user_03022,2024-01-21,False,False,False,False,True
user_03023,2024-01-08,True,True,False,False,True
user_03024,2024-01-02,True,True,True,True,False
user_03025,2024-02-07,True,True,False,False,True
user_03026,2024-01-24,True,False,False,False,True
user_03027,2024-01-17,False,False,False,False,True
user_03028,2024-02-14,True,True,False,False,True
user_03029,2024-01-02,False,False,False,False,True
user_03030,2024-01-03,True,False,False,False,True
user_03031,2024-01-06,False,False,False,False,True
user_03032,2024-02-19,True,False,False,False,True
user_03033,2024-02-16,True,False,False,False,True
user_03034,2024-01-27,True,True,True,False,True
user_03035,2024-02-22,True,False,False,False,True
user_03036,2024-02-12,True,True,False,False,True
user_03037,2024-02-25,True,True,False,False,True
user_03038,2024-02-01,False,False,False,False,True
user_03039,2024-02-22,True,True,False,False,True
user_03040,2024-02-09,False,False,False,False,True
user_03041,2024-01-01,True,False,False,False,True
user_03042,2024-01-09,False,False,False,False,True
user_03043,2024-02-13,True,False,False,False,True
user_03044,2024-02-11,True,False,False,False,True
user_03045,2024-02-07,True,True,True,False,True
user_03046,2024-01-02,False,False,False,False,True
user_03047,2024-02-01,True,True,False,False,True
user_03048,2024-02-11,True,False,False,False,True
user_03049,2024-01-08,True,True,False,False,True
user_03050,2024-01-27,False,False,False,False,True
user_03051,2024-02-05,True,True,False,False,True
user_03052,2024-02-08,True,True,False,False,True
user_03053,2024-01-08,False,False,False,False,True
user_03054,2024-02-14,True,True,False,False,True
user_03055,2024-02-06,True,True,False,False,True
user_03056,2024-02-08,True,True,True,False,True
user_03057,2024-02-17,True,True,False,False,True
user_03058,2024-01-17,True,True,True,True,False
user_03059,2024-02-05,True,True,True,False,True
user_03060,2024-02-18,True,True,False,False,True
user_03061,2024-01-13,True,True,False,False,True
user_03062,2024-02-14,True,True,False,False,True
user_03063,2024-02-01,True,False,False,False,True
user_03064,2024-01-21,False,False,False,False,True
user_03065,2024-01-21,False,False,False,False,True
user_03066,2024-02-27,True,True,False,False,True
user_03067,2024-02-12,True,True,True,True,False
user_03068,2024-02-06,True,True,True,False,True
user_03069,2024-01-06,True,True,True,False,True
user_03070,2024-02-16,True,True,True,True,False
user_03071,2024-02-26,True,False,False,False,True
user_03072,2024-01-22,True,True,True,False,True
user_03073,2024-01-31,False,False,False,False,True
user_03074,2024-01-17,False,False,False,False,True
user_03075,2024-02-19,True,True,False,False,True
user_03076,2024-01-04,True,True,False,False,True
user_03077,2024-02-14,False,False,False,False,True
user_03078,2024-02-14,True,True,False,False,True
user_03079,2024-02-02,True,False,False,False,True
user_03080,2024-01-16,True,True,True,True,False
user_03081,2024-02-27,True,True,False,False,True
user_03082,2024-01-13,True,True,True,True,False
user_03083,2024-02-21,True,True,False,False,True
user_03084,2024-01-24,True,True,False,False,True
user_03085,2024-01-05,True,True,True,False,True
user_03086,2024-02-09,True,False,False,False,True
user_03087,2024-02-17,False,False,False,False,True
user_03088,2024-01-17,True,True,True,False,True
user_03089,2024-02-07,True,True,False,False,True
user_03090,2024-02-17,True,False,False,False,True
user_03091,2024-01-17,True,True,False,False,True
user_03092,2024-02-03,True,True,True,False,True
user_03093,2024-02-08,False,False,False,False,True
user_03094,2024-02-23,True,True,False,False,True
user_03095,2024-01-28,True,True,False,False,True
user_03096,2024-02-27,False,False,False,False,True
user_03097,2024-02-14,True,True,True,False,True
user_03098,2024-01-14,True,True,False,False,True
user_03099,2024-01-19,True,True,False,False,True
user_03100,2024-01-18,True,True,True,False,True
user_03101,2024-01-12,False,False,False,False,True
user_03102,2024-02-16,True,True,True,False,True
user_03103,2024-01-05,False,False,False,False,True
user_03104,2024-02-11,True,True,False,False,True
user_03105,2024-02-27,False,False,False,False,True
user_03106,2024-01-08,True,True,False,False,True
user_03107,2024-01-27,True,False,False,False,True
user_03108,2024-01-26,False,False,False,False,True
user_03109,2024-01-01,False,False,False,False,True
user_03110,2024-02-19,False,False,False,False,True
user_03111,2024-02-24,True,True,True,True,False
user_03112,2024-01-18,True,True,True,False,True
user_03113,2024-01-16,True,True,True,False,True
user_03114,2024-02-23,True,True,True,False,True
user_03115,2024-02-14,True,True,False,False,True
user_03116,2024-01-17,True,True,False,False,True
user_03117,2024-01-21,True,True,True,True,False
user_03118,2024-02-08,True,True,True,True,False
user_03119,2024-01-15,False,False,False,False,True
user_03120,2024-02-20,True,True,False,False,True
user_03121,2024-02-14,True,False,False,False,True
user_03122,2024-02-12,False,False,False,False,True
user_03123,2024-02-03,False,False,False,False,True
user_03124,2024-02-07,True,False,False,False,True
user_03125,2024-02-29,True,True,True,False,True
user_03126,2024-01-03,True,False,False,False,True
user_03127,2024-02-17,False,False,False,False,True
user_03128,2024-02-28,False,False,False,False,True
user_03129,2024-02-09,True,False,False,False,True
user_03130,2024-01-15,True,False,False,False,True
user_03131,2024-01-10,True,False,False,False,True
user_03132,2024-01-13,True,False,False,False,True
user_03133,2024-02-04,True,True,True,True,False
user_03134,2024-01-06,True,True,False,False,True
user_03135,2024-01-29,True,True,True,True,False
user_03136,2024-02-15,True,False,False,False,True
user_03137,2024-01-24,True,False,False,False,True
user_03138,2024-02-29,False,False,False,False,True
user_03139,2024-01-03,False,False,False,False,True
user_03140,2024-01-21,True,False,False,False,True
user_03141,2024-01-03,True,True,False,False,True
user_03142,2024-02-14,True,True,True,False,True
user_03143,2024-01-06,True,True,True,True,False
user_03144,2024-02-25,True,True,False,False,True
user_03145,2024-01-20,True,True,True,True,False
user_03146,2024-01-20,True,False,False,False,True
user_03147,2024-01-26,True,True,True,False,True
user_03148,2024-02-18,True,False,False,False,True
user_03149,2024-02-16,False,False,False,False,True
user_03150,2024-01-21,True,False,False,False,True
user_03151,2024-01-04,True,True,False,False,True
user_03152,2024-02-02,True,True,False,False,True
user_03153,2024-01-27,True,True,True,False,True
user_03154,2024-01-10,True,True,True,False,True
user_03155,2024-02-09,True,True,True,False,True
user_03156,2024-01-07,True,False,False,False,True
user_03157,2024-01-14,True,True,False,False,True
user_03158,2024-01-08,True,False,False,False,True
user_03159,2024-01-24,True,True,True,False,True
user_03160,2024-01-11,True,True,False,False,True
user_03161,2024-01-06,True,False,False,False,True
user_03162,2024-02-12,True,True,False,False,True
user_03163,2024-01-08,True,True,False,False,True
user_03164,2024-02-22,True,False,False,False,True
user_03165,2024-02-23,True,False,False,False,True
user_03166,2024-02-10,False,False,False,False,True
user_03167,2024-02-06,True,True,False,False,True
user_03168,2024-01-03,True,True,True,False,True
user_03169,2024-01-16,True,False,False,False,True
user_03170,2024-02-28,True,False,False,False,True
user_03171,2024-02-10,True,True,False,False,True
user_03172,2024-02-01,True,False,False,False,True
user_03173,2024-02-04,True,False,False,False,True
user_03174,2024-02-03,True,True,False,False,True
user_03175,2024-01-31,True,True,True,False,True
user_03176,2024-02-05,True,True,False,False,True
user_03177,2024-02-14,True,True,False,False,True
user_03178,2024-02-22,True,True,True,True,False
user_03179,2024-02-14,True,True,True,False,True
user_03180,2024-02-29,False,False,False,False,True
user_03181,2024-02-26,True,True,True,False,True
user_03182,2024-01-24,True,False,False,False,True
user_03183,2024-01-04,True,True,True,False,True
user_03184,2024-02-19,True,True,False,False,True
user_03185,2024-01-08,True,True,False,False,True
user_03186,2024-01-07,True,True,True,True,False
user_03187,2024-02-01,True,False,False,False,True
user_03188,2024-02-23,True,True,False,False,True
user_03189,2024-01-18,True,True,True,True,False
user_03190,2024-01-15,False,False,False,False,True
user_03191,2024-01-01,True,False,False,False,True
user_03192,2024-02-05,True,False,False,False,True
user_03193,2024-02-24,True,True,False,False,True
user_03194,2024-01-15,False,False,False,False,True
user_03195,2024-02-21,False,False,False,False,True
user_03196,2024-01-12,True,False,False,False,True
user_03197,2024-02-10,True,True,False,False,True
user_03198,2024-01-07,False,False,False,False,True
user_03199,2024-01-26,True,True,False,False,True
user_03200,2024-02-07,False,False,False,False,True
user_03201,2024-01-02,True,True,True,False,True
user_03202,2024-02-02,True,False,False,False,True
user_03203,2024-01-26,True,True,True,True,False
user_03204,2024-01-13,True,False,False,False,True
user_03205,2024-02-27,True,True,True,False,True
user_03206,2024-01-13,True,True,False,False,True
user_03207,2024-01-24,True,True,False,False,True
user_03208,2024-01-22,False,False,False,False,True
user_03209,2024-02-09,True,True,True,True,False
user_03210,2024-02-17,True,False,False,False,True
user_03211,2024-01-14,False,False,False,False,True
user_03212,2024-01-27,True,False,False,False,True
user_03213,2024-01-16,False,False,False,False,True
user_03214,2024-01-29,True,False,False,False,True
user_03215,2024-01-13,True,True,True,False,True
user_03216,2024-02-27,False,False,False,False,True
user_03217,2024-02-07,False,False,False,False,True
user_03218,2024-02-26,True,True,True,True,False
user_03219,2024-01-17,True,False,False,False,True
user_03220,2024-01-30,True,False,False,False,True
user_03221,2024-01-22,False,False,False,False,True
user_03222,2024-02-29,True,True,True,False,True
user_03223,2024-02-09,True,False,False,False,True
user_03224,2024-01-27,True,True,False,False,True
user_03225,2024-02-10,True,True,False,False,True
user_03226,2024-02-08,True,True,True,True,False
user_03227,2024-01-30,True,True,False,False,True
user_03228,2024-01-14,False,False,False,False,True
user_03229,2024-01-29,True,False,False,False,True
user_03230,2024-01-13,True,True,True,True,False
user_03231,2024-01-28,True,True,False,False,True
user_03232,2024-02-20,True,True,True,True,False
user_03233,2024-02-27,True,False,False,False,True
user_03234,2024-02-10,True,True,False,False,True
user_03235,2024-01-06,False,False,False,False,True
user_03236,2024-01-24,True,True,False,False,True
user_03237,2024-02-08,True,True,True,False,True
user_03238,2024-02-28,False,False,False,False,True
user_03239,2024-02-08,True,False,False,False,True
user_03240,2024-02-03,True,False,False,False,True
user_03241,2024-01-31,True,True,False,False,True
user_03242,2024-02-08,True,False,False,False,True
user_03243,2024-01-19,True,True,True,False,True
user_03244,2024-02-15,True,True,False,False,True
user_03245,2024-02-16,False,False,False,False,True
user_03246,2024-02-29,False,False,False,False,True
user_03247,2024-01-14,False,False,False,False,True
user_03248,2024-02-19,True,True,False,False,True
user_03249,2024-02-01,True,True,False,False,True
user_03250,2024-02-28,False,False,False,False,True
user_03251,2024-02-15,True,False,False,False,True
user_03252,2024-02-13,True,False,False,False,True
user_03253,2024-01-22,True,False,False,False,True
user_03254,2024-02-28,True,False,False,False,True
user_03255,2024-02-25,True,True,True,True,False
user_03256,2024-01-26,True,False,False,False,True
user_03257,2024-02-29,True,False,False,False,True
user_03258,2024-01-16,False,False,False,False,True
user_03259,2024-01-23,True,True,True,False,True
user_03260,2024-01-27,False,False,False,False,True
user_03261,2024-02-14,False,False,False,False,True
user_03262,2024-01-26,True,False,False,False,True
user_03263,2024-02-02,True,False,False,False,True
user_03264,2024-02-07,False,False,False,False,True
user_03265,2024-02-13,True,True,False,False,True
user_03266,2024-02-12,True,True,True,False,True
user_03267,2024-01-04,False,False,False,False,True
user_03268,2024-01-13,True,False,False,False,True
user_03269,2024-02-06,True,True,True,True,False
user_03270,2024-02-23,True,True,True,True,False
user_03271,2024-02-22,True,False,False,False,True
user_03272,2024-02-14,True,False,False,False,True
user_03273,2024-01-13,True,False,False,False,True
user_03274,2024-02-24,False,False,False,False,True
user_03275,2024-02-06,True,True,True,True,False
user_03276,2024-02-08,True,True,True,False,True
user_03277,2024-02-11,True,True,False,False,True
user_03278,2024-01-31,True,False,False,False,True
user_03279,2024-01-14,True,True,True,False,True
user_03280,2024-02-08,True,True,False,False,True
user_03281,2024-02-15,False,False,False,False,True
user_03282,2024-01-10,True,True,True,False,True
user_03283,2024-01-23,True,False,False,False,True
user_03284,2024-02-26,True,True,True,False,True
user_03285,2024-02-04,True,True,True,True,False
user_03286,2024-01-23,True,False,False,False,True
user_03287,2024-01-02,True,True,False,False,True
user_03288,2024-02-01,False,False,False,False,True
user_03289,2024-01-28,True,True,False,False,True
user_03290,2024-02-25,True,False,False,False,True
user_03291,2024-02-25,False,False,False,False,True
user_03292,2024-02-25,True,False,False,False,True
user_03293,2024-01-07,True,True,True,True,False
user_03294,2024-02-13,True,True,False,False,True
user_03295,2024-02-25,True,True,True,False,True
user_03296,2024-01-05,True,False,False,False,True
user_03297,2024-01-14,False,False,False,False,True
user_03298,2024-02-19,True,False,False,False,True
user_03299,2024-01-04,True,True,True,False,True
user_03300,2024-01-24,True,True,True,True,False
user_03301,2024-01-17,True,True,False,False,True
user_03302,2024-01-18,True,True,False,False,True
user_03303,2024-02-18,True,True,True,False,True
user_03304,2024-01-02,True,True,True,False,True
user_03305,2024-02-20,True,False,False,False,True
user_03306,2024-02-27,True,True,True,False,True
user_03307,2024-01-10,True,True,False,False,True
user_03308,2024-01-04,True,True,True,False,True
user_03309,2024-01-13,True,True,True,False,True
user_03310,2024-02-17,True,False,False,False,True
user_03311,2024-02-22,True,True,True,False,True
user_03312,2024-02-04,True,False,False,False,True
user_03313,2024-02-17,True,True,False,False,True
user_03314,2024-02-08,True,True,False,False,True
user_03315,2024-02-18,True,True,False,False,True
user_03316,2024-01-13,False,False,False,False,True
user_03317,2024-01-29,True,True,False,False,True
user_03318,2024-02-19,True,True,True,False,True
user_03319,2024-01-08,True,True,False,False,True
user_03320,2024-02-28,True,True,True,True,False
user_03321,2024-01-08,False,False,False,False,True
user_03322,2024-02-28,True,False,False,False,True
user_03323,2024-02-13,True,True,False,False,True
user_03324,2024-01-27,True,True,False,False,True
user_03325,2024-02-12,True,True,False,False,True
user_03326,2024-01-20,True,True,False,False,True
user_03327,2024-01-02,True,True,True,False,True
user_03328,2024-02-29,True,True,False,False,True
user_03329,2024-02-15,False,False,False,False,True
user_03330,2024-02-12,True,True,False,False,True
user_03331,2024-02-14,False,False,False,False,True
user_03332,2024-01-06,True,False,False,False,True
user_03333,2024-02-06,True,True,True,True,False
user_03334,2024-02-11,True,False,False,False,True
user_03335,2024-02-10,False,False,False,False,True
user_03336,2024-01-26,True,True,False,False,True
user_03337,2024-02-23,True,True,True,False,True
user_03338,2024-01-20,True,False,False,False,True
user_03339,2024-01-08,True,True,False,False,True
user_03340,2024-02-23,True,False,False,False,True
user_03341,2024-01-11,True,False,False,False,True
user_03342,2024-01-02,False,False,False,False,True
user_03343,2024-02-24,False,False,False,False,True
user_03344,2024-01-28,True,True,False,False,True
user_03345,2024-01-11,False,False,False,False,True
user_03346,2024-01-03,True,True,False,False,True
user_03347,2024-02-10,False,False,False,False,True
user_03348,2024-02-13,True,False,False,False,True
user_03349,2024-02-13,False,False,False,False,True
user_03350,2024-01-09,False,False,False,False,True
user_03351,2024-02-17,True,False,False,False,True
user_03352,2024-02-12,True,True,True,False,True
user_03353,2024-01-13,True,True,False,False,True
user_03354,2024-02-18,True,False,False,False,True
user_03355,2024-01-26,True,True,True,False,True
user_03356,2024-01-30,True,True,True,True,False
user_03357,2024-02-13,True,True,True,True,False
user_03358,2024-01-30,True,False,False,False,True
user_03359,2024-02-10,True,False,False,False,True
user_03360,2024-02-18,True,True,False,False,True
user_03361,2024-01-14,True,True,True,True,False
user_03362,2024-01-14,False,False,False,False,True
user_03363,2024-02-29,True,False,False,False,True
user_03364,2024-02-23,True,True,False,False,True
user_03365,2024-01-30,True,True,False,False,True
user_03366,2024-02-02,True,True,False,False,True
user_03367,2024-01-14,True,False,False,False,True
user_03368,2024-01-21,True,False,False,False,True
user_03369,2024-02-10,True,True,False,False,True
user_03370,2024-02-04,True,True,False,False,True
user_03371,2024-01-12,True,False,False,False,True
user_03372,2024-01-10,True,False,False,False,True
user_03373,2024-01-21,True,False,False,False,True
user_03374,2024-01-21,False,False,False,False,True
user_03375,2024-02-29,True,True,True,False,True
user_03376,2024-01-21,True,True,False,False,True
user_03377,2024-02-10,True,True,False,False,True
user_03378,2024-02-25,True,True,True,True,False
user_03379,2024-02-03,True,False,False,False,True
user_03380,2024-02-29,True,False,False,False,True
user_03381,2024-02-16,False,False,False,False,True
user_03382,2024-02-08,True,True,True,False,True
user_03383,2024-02-05,True,True,True,False,True
user_03384,2024-01-06,True,True,False,False,True
user_03385,2024-01-30,True,True,True,False,True
user_03386,2024-02-08,True,False,False,False,True
user_03387,2024-02-05,False,False,False,False,True
user_03388,2024-01-16,True,True,False,False,True
user_03389,2024-01-14,True,True,True,True,False
user_03390,2024-01-16,False,False,False,False,True
user_03391,2024-02-28,False,False,False,False,True
user_03392,2024-02-03,True,True,True,False,True
user_03393,2024-02-15,True,False,False,False,True
user_03394,2024-01-18,True,True,False,False,True
user_03395,2024-01-10,False,False,False,False,True
user_03396,2024-02-03,True,True,False,False,True
user_03397,2024-02-14,True,True,False,False,True
user_03398,2024-01-09,True,True,False,False,True
user_03399,2024-02-25,True,True,False,False,True
user_03400,2024-02-03,True,False,False,False,True
user_03401,2024-02-15,False,False,False,False,True
user_03402,2024-01-19,True,True,False,False,True
user_03403,2024-02-23,True,True,True,True,False
user_03404,2024-02-20,True,True,True,False,True
user_03405,2024-02-25,True,False,False,False,True
user_03406,2024-02-11,True,True,True,False,True
user_03407,2024-01-16,True,False,False,False,True
user_03408,2024-01-15,True,False,False,False,True
user_03409,2024-01-22,True,True,True,True,False
user_03410,2024-02-26,True,True,False,False,True
user_03411,2024-01-21,True,True,False,False,True
user_03412,2024-02-25,True,False,False,False,True
user_03413,2024-02-18,True,True,False,False,True
user_03414,2024-01-01,True,True,False,False,True
user_03415,2024-02-14,True,True,False,False,True
user_03416,2024-02-07,True,True,False,False,True
user_03417,2024-02-04,True,True,False,False,True
user_03418,2024-01-21,True,True,False,False,True
user_03419,2024-01-18,True,True,True,True,False
user_03420,2024-02-20,False,False,False,False,True
user_03421,2024-02-24,True,True,False,False,True
user_03422,2024-02-21,True,True,True,False,True
user_03423,2024-01-21,False,False,False,False,True
user_03424,2024-02-23,True,True,False,False,True
user_03425,2024-01-19,True,True,False,False,True
user_03426,2024-01-12,True,False,False,False,True
user_03427,2024-02-02,True,False,False,False,True
user_03428,2024-01-20,True,True,False,False,True
user_03429,2024-01-22,True,False,False,False,True
user_03430,2024-01-09,True,True,True,True,False
user_03431,2024-01-26,False,False,False,False,True
user_03432,2024-02-07,True,True,True,False,True
user_03433,2024-01-28,False,False,False,False,True
user_03434,2024-02-17,True,True,True,False,True
user_03435,2024-01-02,True,True,True,True,False
user_03436,2024-02-07,True,False,False,False,True
user_03437,2024-01-30,True,False,False,False,True
user_03438,2024-02-04,True,True,True,True,False
user_03439,2024-01-30,True,True,True,True,False
user_03440,2024-02-19,False,False,False,False,True
user_03441,2024-01-01,False,False,False,False,True
user_03442,2024-01-15,False,False,False,False,True
user_03443,2024-02-12,True,False,False,False,True
user_03444,2024-02-16,True,False,False,False,True
user_03445,2024-02-16,True,True,True,True,False
user_03446,2024-02-21,True,True,False,False,True
user_03447,2024-01-18,True,True,True,False,True
user_03448,2024-01-16,True,True,True,False,True
user_03449,2024-02-23,True,True,False,False,True
user_03450,2024-01-15,True,True,True,False,True
user_03451,2024-02-10,False,False,False,False,True
user_03452,2024-01-31,True,True,False,False,True
user_03453,2024-01-29,True,True,False,False,True
user_03454,2024-01-22,True,False,False,False,True
user_03455,2024-01-19,True,False,False,False,True
user_03456,2024-02-28,False,False,False,False,True
user_03457,2024-02-28,True,False,False,False,True
user_03458,2024-02-29,True,False,False,False,True
user_03459,2024-02-21,True,True,False,False,True
user_03460,2024-02-15,True,True,False,False,True
user_03461,2024-01-02,True,True,False,False,True
user_03462,2024-01-10,True,False,False,False,True
user_03463,2024-01-23,True,True,False,False,True
user_03464,2024-01-17,True,True,False,False,True
user_03465,2024-01-19,True,True,False,False,True
user_03466,2024-01-06,True,False,False,False,True
user_03467,2024-02-08,True,False,False,False,True
user_03468,2024-02-17,True,True,True,False,True
user_03469,2024-02-29,True,True,False,False,True
user_03470,2024-01-14,False,False,False,False,True
user_03471,2024-02-22,False,False,False,False,True
user_03472,2024-01-12,True,False,False,False,True
user_03473,2024-02-15,True,True,True,True,False
user_03474,2024-01-07,True,True,False,False,True
user_03475,2024-02-15,True,False,False,False,True
user_03476,2024-02-09,True,True,False,False,True
user_03477,2024-02-19,True,False,False,False,True
user_03478,2024-01-14,True,False,False,False,True
user_03479,2024-01-04,True,True,False,False,True
